Id,Nom,Description
231,Javeline," <em>Attaque au corps à corps ou à distance avec une arme</em> : +9 au toucher, allonge 1,50 m ou portée 9/36 m, une cible. <em>Touché</em>&nbsp;: 6 (1d6 + 3) dégâts perforants."
231,Commandement (Recharge après un repos court ou long)," Pendant 1 minute, l'hobgobelin peut lancer un avertissement ou un ordre spécial chaque fois qu'une créature non-hostile qu'il peut voir dans un rayon de 9 mètres autour de lui effectue un jet d'attaque ou de sauvegarde. La créature peut ajouter un d4 à son jet à condition qu'elle puisse entendre et comprendre l'hobgobelin. Une créature ne peut bénéficier que d'un seul dé de Commandement à la fois. Cet effet prend fin si l'hobgobelin est incapable d'agir."
231,Parade," L'hobgobelin ajoute 3 à sa CA contre une attaque au corps à corps qui le toucherait. Pour ce faire, il doit voir l'attaquant et avoir en main une arme de corps à corps."
232,Attaques multiples," L'homme-lézard effectue deux attaques au corps à corps, chacune avec une arme différente."
232,Morsure," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 5 (1d6 + 2) dégâts perforants."
232,Gourdin lesté," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 5 (1d6 + 2) dégâts contondants."
232,Javeline," <em>Attaque au corps à corps ou à distance avec une arme</em> : +4 au toucher, allonge 1,50 m ou portée 9/36 m, une cible. <em>Touché</em>&nbsp;: 5 (1d6 + 2) dégâts perforants."
232,Bouclier à pointe," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 5 (1d6 + 2) dégâts perforants."
233,Attaques multiples (forme d'homme-lézard uniquement), L'homme-lézard effectue deux attaques : une de morsure et une avec ses griffes.
233,Morsure," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 5 (1d6 + 2) dégâts perforants, ou 7 (1d10 + 2) dégâts perforants sous forme de crocodile. Si l'homme-lézard est sous forme de crocodile et que sa cible est une créature de taille G ou inférieure, la cible est agrippée (évasion DD 12). Tant qu'elle est agrippée, la cible est entravée, et l'homme-lézard ne peut plus mordre d'autres cibles. Si l'homme-lézard retourne à sa forme véritable, la cible n'est plus agrippée."
233,Griffes (forme d'homme-lézard uniquement)," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 4 (1d4 + 2) dégâts tranchants."
233,Changement de forme (Recharge après un repos court ou long)," L'homme-lézard se métamorphose magiquement en un crocodile et peut rester sous cette forme durant 1 heure. Il peut revenir à sa forme véritable par une action bonus. Ses statistiques, autres que sa taille, sont les mêmes que sous sa forme humanoïde. L'équipement qu'il porte ou transporte n'est pas transformé. L'homme-lézard retrouve sa forme humanoïde s'il est tué."
234,Lance," <em>Attaque au corps à corps ou à distance avec une arme</em> : +2 au toucher, allonge 1,50 m ou portée 6/18 m, une cible. <em>Touché</em>&nbsp;: 3 (1d6) dégâts perforants, ou 4 (1d8) dégâts perforants si utilisée à deux mains pour faire une attaque au corps à corps."
235,Morsure," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: 1 dégât perforant, et la cible doit réussir un jet de sauvegarde de Constitution DD 10 ou être empoisonnée pendant 1 minute. Si le jet de sauvegarde échoue de 5 ou plus, la cible est empoisonnée durant 5 (1d10) minutes et est inconsciente tant qu'elle est empoisonnée de la sorte."
236,Attaques multiples, L'horreur casquée effectue deux attaques d'épée longue.
236,Épée longue," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 8 (1d8 + 4) dégâts tranchants, ou 9 (1d10 + 4) dégâts tranchants si utilisée à deux mains."
237,Attaques multiples, L'horreur crochue effectue deux attaques de crochet.
237,Crochet," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 11 (2d6 + 4) dégâts perforants."
238,Attaques multiples, L'hydre peut effectuer autant d'attaques de morsure qu'elle a de têtes.
238,Morsure," <em>Attaque au corps à corps avec une arme</em> : +8 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 10 (1d10 + 5) dégâts perforants."
239,Morsure," <em>Attaque au corps à corps avec une arme</em> : +2 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 3 (1d6) dégâts perforants."
240,Morsure," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 10 (2d6 + 3) dégâts perforants."
241,Épée courte," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 6 (1d6 + 3) dégâts perforants."
241,Arc court," <em>Attaque à distance avec une arme</em> : +5 au toucher, portée 24/96 m, une cible. <em>Touché</em>&nbsp;: 6 (1d6 + 3) dégâts perforants."
242,Dague," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 4 (1d4 + 2) dégâts perforants."
242,Fronde," <em>Attaque à distance avec une arme</em> : +4 au toucher, portée 9/36 m, une cible. <em>Touché</em>&nbsp;: 4 (1d4 + 2) dégâts contondants."
243,Dague," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 5 (1d4 + 3) dégâts perforants."
243,Chute de pierre," <em>Attaque à distance avec une arme</em> : +5 au toucher, une cible se trouvant directement sous le kobold. <em>Touché</em>&nbsp;: 6 (1d6 + 3) dégâts contondants."
244,Attaques multiples," Le kraken effectue trois attaques avec ses tentacules, il peut remplacer chacune d'elles par une action Catapultage."
244,Morsure," <em>Attaque au corps à corps avec une arme</em> : +17 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 23 (3d8 + 10) dégâts perforants. Si la cible est une créature de taille G ou inférieure agrippée par le kraken, la créature est engloutie, et n'est plus considérée comme agrippée. Tant qu'elle est engloutie par le kraken, la créature est aveuglée et entravée, elle possède un abri total contre les attaques et tout autre effet provenant de l'extérieur du kraken, et elle subit 42 (12d6) dégâts d'acide au début de chacun des tours du kraken. Si le kraken subit 50 dégâts ou plus en un seul tour de la part d'une créature qu'il a engloutie, le kraken doit réussir un jet de sauvegarde de Constitution DD 25 à la fin de ce tour ou régurgiter toutes les créatures qu'il a avalées, lesquelles se retrouvent à terre dans un rayon de 3 mètres autour du kraken. Si le kraken meurt, une créature avalée n'est plus considérée comme entravée par le kraken et peut s'échapper de son cadavre en utilisant 4,50 mètres de déplacement, sortant à plat ventre."
244,Tentacule," <em>Attaque au corps à corps avec une arme</em> : +17 au toucher, allonge 9 m, une cible. <em>Touché</em>&nbsp;: 20 (3d6 + 10) dégâts contondants, et la cible est agrippée (DD 18 pour s'échapper). Tant qu'elle est agrippée, la cible est entravée. Le kraken possède 10 tentacules, chacune d'entre elles pouvant agripper une cible."
244,Catapultage," Une créature agrippée ou un objet tenu, de taille G ou inférieure, par le kraken est lancé à 18 mètres dans une direction aléatoire et jeté à terre. Si une cible lancée percute une surface solide, la cible subit 3 (1d6) dégâts contondants tous les 3 mètres parcourus dans les airs. Si la cible est lancée sur une autre créature, cette créature doit réussir un jet de sauvegarde de Dextérité DD 18 ou subir la même quantité de dégâts et être jetée à terre."
244,Tempête d'éclairs," Le kraken peut créer par magie trois éclairs, chacun d'entre eux pouvant frapper une cible que le kraken peut voir dans un rayon de 36 mètres autour de lui. Une cible doit effectuer un jet de sauvegarde de Dextérité DD 23, subissant 22 (4d10) dégâts de foudre en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
245,Morsure," <em>Attaque au corps à corps avec une arme</em> : +3 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 3 (1d4 + 1) dégâts perforants."
245,Lance," <em>Attaque au corps à corps ou à distance avec une arme</em> : +3 au toucher, allonge 1,50 m ou portée 6/18 m, une cible. <em>Touché</em>&nbsp;: 4 (1d6 + 1) dégâts perforants, ou 5 (1d8 + 1) dégâts perforants si utilisée à deux mains pour faire une attaque au corps à corps."
245,Filet," <em>Attaque à distance avec une arme</em> : +3 au toucher, portée 1,50/4,50 m, une créature de taille G ou inférieure. <em>Touché</em>&nbsp;: la cible est entravée. Une créature peut utiliser son action pour effectuer un jet de Force DD 10 pour se libérer elle-même, ou pour libérer une autre créature prise dans le filet, mettant ainsi fin à cet effet en cas de réussite. Infliger 5 points de dégâts tranchants au filet (CA 10) libère la cible, sans la blesser, en détruisant le filet."
245,Bouclier collant," Lorsqu'une créature rate le kuo-toa avec une attaque au corps à corps avec une arme, le kuo-toa utilise son bouclier collant pour attraper l'arme. L'attaquant doit réussir un jet de sauvegarde de Force DD 11 ou voir son arme se coller au bouclier du kuo-toa. Si le porteur de l'arme ne peut pas, ou ne veut pas, la lâcher, il est agrippé jusqu'à ce que l'arme ne soit plus collée. Tant qu'elle adhère au bouclier, l'arme ne peut pas être utilisée. Une créature peut libérer l'arme en utilisant son action pour effectuer un jet de Force DD 11 et en le réussissant."
246,Attaques multiples, Le kuo-toa effectue deux attaques au corps à corps.
246,Sceptre," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 6 (1d6 + 3) dégâts contondants + 14 (4d6) dégâts de foudre."
246,Attaque à mains nues," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 5 (1d4 + 3) dégâts contondants."
247,Attaques multiples, Le kuo-toa effectue deux attaques : une de morsure et une avec le bâton à pinces.
247,Morsure," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 4 (1d4 + 2) dégâts perforants."
247,Bâton à pinces," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 5 (1d6 + 2) dégâts perforants. Si la cible est une créature de taille M ou inférieure, elle est agrippée (évasion DD 14). Jusqu'à ce que la cible ne soit plus agrippée, le kuo-toa ne peut pas utiliser son bâton à pinces contre une autre cible."
247,Morsure," Attaque au corps à corps avec une arme : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 4 (1d4 + 2) dégâts perforants."
247,Attaque à mains nues," Attaque au corps à corps avec une arme : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 5 (1d6 + 2) dégâts contondants + 3 (1d6) dégâts de foudre, et la cible ne peut pas utiliser de réaction jusqu'à la fin du prochain tour du kuo-toa.</div>"
248,Attaques multiples, La lamie effectue deux attaques : une avec ses griffes et une avec sa dague ou Contact enivrant.
248,Griffes," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 14 (2d10 + 3) dégâts tranchants."
248,Dague," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 5 (1d4 + 3) dégâts perforants."
248,Contact enivrant," <em>Attaque au corps à corps avec un sort</em> : +5 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: la cible est maudite par magie pendant 1 heure. Jusqu'à ce que la malédiction prenne fin, la cible a un désavantage aux jets de sauvegarde de Sagesse et à tous les jets de caractéristique."
249,Poing," <em>Attaque au corps à corps avec une arme</em> : +3 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 2 (1d4) dégâts contondants."
250,Morsure," <em>Attaque au corps à corps avec une arme</em> : +0 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 1 dégât perforant."
251,Morsure," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 6 (1d8 + 2) dégâts perforants."
251,Apnée, Le lézard peut retenir son souffle durant 15 minutes (un lézard qui a ce trait possède également une vitesse de nage de 9 mètres).
251,Pattes d'araignée, Le lézard peut escalader des surfaces difficiles et être au plafond la tête en bas sans avoir besoin d'effectuer un jet de caractéristique.</div>
252,Contact paralysant," <em>Attaque au corps à corps avec un sort</em> : +12 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: 10 (3d6) dégâts de froid. La cible doit réussir un jet de sauvegarde de Constitution DD 18 ou être paralysée pendant 1 minute. La cible peut retenter son jet de sauvegarde à la fin de chacun de ses tours, mettant fin à cet effet de paralysie qui l'affecte si elle le réussit."
253,Attaques multiples, La licorne effectue deux attaques : une avec ses sabots et une avec sa corne.
253,Sabots," <em>Attaque au corps à corps avec une arme</em> : +7 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 11 (2d6 + 4) dégâts contondants."
253,Corne," <em>Attaque au corps à corps avec une arme</em> : +7 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 8 (1d8 + 4) dégâts perforants."
253,Contact guérisseur (3/jour)," La licorne touche une autre créature avec sa corne. La cible récupère magiquement 11 (2d8 + 2) points de vie. De plus, le toucher soigne toutes les maladies et neutralise tous les poisons affectant la cible."
253,Téléportation (1/jour)," La licorne se téléporte magiquement ainsi que jusqu'à trois créatures consentantes qu'elle peut voir à 1,50 mètre d'elle, y compris tous les équipements qu'ils revêtent ou transportent, dans un lieu dont la licorne est familière, à une distance maximale de 1,5 kilomètre."
254,Constriction," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 9 (2d6 + 2) dégâts contondants, et une cible de taille G ou inférieure est agrippée (DD 12 pour s'échapper). Tant qu'elle est agrippée, la cible est entravée, et le lierre infecté ne peut pas effectuer une attaque de constriction contre une autre cible."
